71118	29354	2
33494	57686	2
33495	54911	2
33501	16176	2
33503	7825,48366,36516,7825,48366	7,2,14,7,2
33505	13050	2
33507	2733	7
33509	5560,40267,1691,5560,40267	2,7,14,2,7
33510	34123,29919	14,7
33512	33885	2
33513	38261,72286,31548,53104,60284	23,23,23,23,23
33514	61776,58827,1591,62236,74846,1451,73581	23,23,23,23,23,23,23
33516	50451,61551,1915,46689,7540,52585,34098,35404,67615	23,23,23,23,23,23,23,23,23
33517	12853	2
33518	2844	2
33519	53047,45988,54271,53047,45988	0,2,14,0,2
33521	6956	23
33522	9617,37293,55714,23813	23,23,23,23
33524	17231	2
33525	48168	2
33526	75732	2
33528	60391,16084,724,36051,72030,38902,13232,71188	23,23,23,23,23,23,23,23
5588	37553,46623,37553	2,2,2
2314	1149	2
9825	52335	2
33534	73960,51165,61925,25178,72315,52453,53294,40736,39424,33429	12,12,1,1,1,12,1,1,1,12
33535	12251	14
33537	45297	23
66127	22413	2
33540	79001	2
33543	63553,29352,50111,17079,70180,23779,69516,5764,64306,29291	23,23,23,23,23,23,23,23,23,23
33545	73716,73960,73716	14,2,14
33546	26394,6171,26394	14,2,14
33547	2159,69310,2159	2,14,2
33548	70021	2
33549	68508,71854,25378,68508,71854	2,2,7,2,2
33553	21872,50665,21872	14,2,14
33554	34814	2
33556	25483,26651,25483	14,2,14
5593	79010	14
33563	11023	2
33565	46994,20208,46994	14,2,14
33566	24551,27560,67186	2,7,0
33569	58551,45858,6804,67940,44150,43967,13960	23,23,23,23,23,23,23
33570	76502	2
5595	17314	14
33574	22331	2
33577	27628	2
33580	32383,18167,32383	2,14,2
33581	60811,49208,60811	2,14,2
33585	2087,44889,27475	23,23,23
66586	24316,68980,24316	14,2,14
33587	62854	2
33589	13794,8196,18602	23,23,23
33590	19623	2
33594	32078	2
33597	54090	23
33599	56281	2
33601	45095	2
33602	4907	2
33605	15186,72374,15186	14,2,14
33607	61071	2
33608	71951,43768,41674,14236,45533,53615	23,23,23,23,23,23
33609	55145,28287	14,0
33611	19843	2
33612	34903,60033,34903	14,2,14
33613	14503	14
33614	17461	14
33616	18844,73781,72724,18844,73781	14,2,2,14,2
33617	72765,47886,74327,35701,27432,23988,52086,72271,40415,13110	23,23,23,23,23,23,23,23,23,23
33618	2571,32070,58613	23,23,23
71139	6887,21443,6887	14,2,14
33621	76364,54674	2,14
5484	53266	14
33628	16585	2
33629	33432	2
5605	73250	2
33632	17461,53791,17461	14,2,14
33633	26407	2
33634	57024	2
33635	27993	23
77499	61842	2
68770	16029,23502	2,2
33640	58967	2
33642	35586,41720,35586	2,14,2
33643	47482,66965,9643,29041	23,23,23,23
33645	74848	23
33647	11291	2
33648	26228	14
33649	1691	14
33650	39765,51984,39765	14,2,14
68310	27560,12376	7,14
33652	68830	2
33653	5641	2
33654	71338,48923,71338	14,2,14
33656	75073	2
33658	72014	2
33659	45131,22173	23,23
33661	74614	14
33666	8654	2
33667	52588,36335,52588	14,2,14
33668	4469,59109,35065,67371	1,1,1,1
33669	36776	2
33672	17461	14
71148	59404,38416,59404	14,2,14
33674	12435,27560,3098,40267,49465	0,7,14,7,2
33675	32227	2
33676	9954	2
33677	27734,2733,27734	2,7,2
33678	12126	23
33683	13425	2
33684	74122	2
33686	23094	23
33687	41915	2
33690	61217	2
5615	42173	14
33693	48936,5001,48936	14,2,14
33695	47708	2
33696	23888	2
33702	60917,4140,60917	2,14,2
33705	12033	2
33707	2850,6834,67845,40598,78938	23,23,23,23,23
33708	74861,49625,27560,46777,74861,49625,27560	14,2,7,0,14,2,7
33709	59377	14
33712	11511	2
33713	2327	2
33718	77505	2
69702	52681	2
71156	77353,9191,77353	14,2,14
33722	12403,6246,12403	2,14,2
33723	31974	14
33725	44074,56208,44027,23718	23,23,23,23
33726	40403,78608,40403	2,14,2
33727	13852,59661	14,2
33730	31428,45605,31428	7,2,7
33732	48204	2
71158	24000	2
66591	23039	2
33737	68727,47040,68727	14,2,14
72934	14420	2
33739	38416	2
33742	15991,26651,15991	14,2,14
33744	38626,6867,38626	14,2,14
33745	45229	2
33746	55766	2
33747	25150	2
33748	60464,32875,60464	14,2,14
33749	51438	2
33750	46140,49818	23,23
71161	890	2
12035	41076	14
33753	56281	2
33754	53972	2
33755	74862,48004	7,2
33756	20699,66817,60175	23,23,23
33757	54846	2
33758	14568	2
33760	60290,56440	23,23
1124	4949	2
33763	38439	2
33764	65186	2
75321	48777	2
33766	33391	2
33767	67023	2
33768	76394	2
33769	14665	2
33771	50901	2
33772	41188,27356	14,2
33773	6613	2
33774	62019	2
5629	1311	2
33776	72557	14
33777	23574,15991,23574	2,14,2
33779	16428	2
33780	63275	23
71166	31487	14
33787	27964,40569,22994,29051,40350,1428,34344,55040	23,23,23,23,23,23,23,23
33788	22636,3556,22636	2,14,2
33789	70677	2
33791	20488	2
33792	10845,58477,10845	2,14,2
33801	37339,28641	23,23
33802	62823	2
77040	5956	2
33806	72595,45551,37065,65008,65072,43852,3771,39586,25270	23,23,23,23,23,23,23,23,23
33808	54033	14
33810	33843	2
5635	72556	2
33812	10991,31559	2,14
33813	54060	2
33814	67914	14
33815	27560,69933	7,14
33816	49264,24310,51128,23073,14175,53835,51559	23,23,23,23,23,23,23
71172	48885	2
33820	77823,69310,77823	2,14,2
33821	44358	2
33825	19963,8988,76697,3568,31529,16379,46668,36218	23,23,23,23,23,23,23,23
33827	1569,4025,60215	14,7,2
33829	27445,48024,56902,40267,78849,27445,48024,56902,40267	14,7,2,7,2,14,7,2,7
33830	11829	14
33831	70214,56721,16986,40122,29108,40851	23,23,23,23,23,23
33832	5141	2
33836	20750	2
78786	48914	2
33838	53440,76325	14,2
33839	39407	2
33843	61340,67272,37390,79036,33810,48399	23,23,23,23,23,23
33845	40460,53746,46618	2,2,14
71177	69161	2
33849	72490	2
33850	45359	2
33854	54807,54271,54807	2,14,2
33855	40391,32038,15571,68148	23,23,23,23
33856	54060	2
33857	25597	2
33858	25441	2
33860	21123,70195,21123	2,14,2
33863	61364,23218,51631	23,23,23
33864	55049,8478,55049	2,14,2
33865	78341	2
33867	7371	2
33869	30062,18720,30062	2,14,2
33871	40828,27603	23,23
33872	5061,57125,5061	2,2,2
33874	52763,34355,36692	23,23,23
33875	50256	2
33876	68727,18206,35452,68727,18206	14,2,2,14,2
33877	3164	2
33878	48024,24026,46456,48024,24026	7,14,2,7,14
33880	77099	23
33881	11242	2
33882	59836,24026,74766,59836,24026	0,14,2,0,14
71183	58964	14
33884	27682	2
33885	32430,19691	23,23
33886	39508,68108,39508	2,14,2
5648	27675	2
33890	44734	2
33891	33585	2
33892	27510,31253,46915,27510,31253	14,0,2,14,0
33893	25326	14
33894	66554,68676,66554	14,2,14
33896	19263	2
33900	12935	7
33901	16323	2
33902	50364,44706,36059,2271	23,23,23,23
33904	26335	2
33906	27510	14
33908	71420,25060,71420	2,2,2
33910	18591	2
71188	18395	14
33914	1731	2
33918	14147,77898,14147	14,2,14
33919	73989	2
33920	62843,44888,7530	23,23,23
33924	26228,43656,26228	14,2,14
33925	16621	2
33927	34015	2
33928	14495	0
33929	65135	2
33930	40983,73676,66955,60352,52507,42039	23,23,23,23,23,23
33935	64406,65431,64406	2,14,2
33936	46623	2
33937	2886,41554,2886	14,2,14
33940	33113,38820	2,2
33942	53440,37525,53440	14,2,14
33943	47930,72737,39253	23,23,23
33945	43643	2
5658	69056	14
33951	45395	2
33953	17432,16029,17432	14,2,14
33956	56076	14
33958	14233	14
33959	16738,51946,14507,67849	23,23,23,23
33960	68727	14
33961	8680	23
33962	18111,26394,18111	2,14,2
33963	24026,39407,24026	14,2,14
33966	4025	7
74083	7732	2
33969	31719	2
33970	40146	2
33971	11443,69081,74440,2733,11443,69081,74440	2,2,14,7,2,2,14
33972	60430,40267	14,7
33975	35888	2
33976	21341,39457,21341	2,2,2
33977	32938,46334,42504,27982,47630	11,23,23,23,23
33978	58967	2
33979	65131,38462	2,14
33980	60311,41676,60311	2,14,2
33981	60421,28770,70900,6404,12832,14121,76342,37217	23,23,23,23,23,23,23,23
33984	14638,61586,6682,72809	23,23,23,23
33985	78272	2
33986	66564,38267,66564	14,2,14
33987	68936	2
33990	56519,33473,41712	23,23,23
33991	2348,55210,3716	23,23,23
12043	73989	2
33993	45804,72547	23,23
33995	64721	2
33997	18091	2
33998	71265,31773,71265	14,2,14
34002	41820	14
5667	11597,74233,1445	23,23,23
75329	57121	2
34009	34271	14
34010	57028	2
34011	66564,47127,66564	14,2,14
71804	35537	2
34013	15520,9770,15520	2,14,2
34015	22717,48908,36425,4160,17757,48509,52778	23,23,23,23,23,23,23
34016	8088,52271,8088	14,2,14
34017	62101	2
34018	55520	2
34020	21155,30119,13164,14775,56696,66653	23,23,23,23,23,23
34023	48807	2
34024	17384	23
71207	37880,54386,55452,7312,14801,56874,21432	23,23,23,23,23,23,23
34028	57662	23
34030	62891	2
34040	50925	2
34041	26498	2
34042	64013,3394,64013	14,2,14
34043	50230	2
34049	74234	2
34050	44969	2
34051	41367	2
57220	19068	2
3316	36113	23
34054	65179	2
34055	22551	2
34058	71474,47509,71474	2,14,2
34059	42553,74614,42553	2,14,2
34060	8463	2
1134	47149	2
34063	52200,41944	23,23
34065	19523	2
34066	45792	2
34069	32320	2
34070	33113,13469	2,2
34071	73250	2
34072	20449	2
34074	26228	14
5679	21003	2
34076	7330	2
34078	40589	23
34079	88,47109,88	14,2,14
34080	39061,52357,27577,58018,46905,31479,5514	23,23,23,23,23,23,23
34081	32462,37612,10481,49753,77403	23,23,23,11,23
34082	37975	2
34084	19728	2
34085	76538	23
34086	71562,37317,71562	14,2,14
3291	3867	2
34091	44309,10658,44309	14,2,14
34095	25453,1593,5986,25453,1593	2,14,2,2,14
34096	57070	23
34097	73256,32802,73256	14,2,14
34098	33516	2
5683	45745	2
34100	16782,63468,16782	2,14,2
34101	46238	2
49375	17285	2
34109	19293	2
71221	20392,58571,18810,20700,16270,6467,2460,74804,37593	23,23,23,23,23,23,23,23,23
34113	21332	14
34114	45995,29212,72706,56088,35957,40832,20192,50189,22296	23,23,23,23,23,23,23,23,23
34116	47795	2
34117	10833,16144,10833	14,2,14
34118	74614,22121,74614	14,2,14
34119	48362,62906,18243,31817,9858,41883,62501,3059	23,23,23,23,23,23,23,23
34120	7749	2
34121	33142	2
34126	64917,17859,50433,42847,12945,53523,31368,65673,48495	23,23,23,23,23,23,23,23,23
34127	29010,53609	23,23
34128	55766	2
34129	9586,69009,43547,26008	23,23,23,23
34135	62836	2
34137	33042,37738,46945,7780,39823,16954,58820,77057,16598	23,23,23,23,23,23,23,23,23
34142	38765	2
34144	191	2
34145	8601,10687	23,23
34146	70184	2
34147	56018	2
34149	57098	2
34151	43175	2
34152	59667,19598,38435,67501,2073,24690	23,23,23,23,23,23
34154	12898	23
34155	64023	2
75334	17779	2
34157	50042	2
34159	24895	2
34160	68470	2
34162	21412	23
34163	24370	2
34164	45986,54757,45986	2,14,2
34165	62854	2
34167	55535	23
34168	24782	14
71231	46680	2
34172	28899	2
34174	37127	2
34175	20449	2
34178	3368,27045,29587,3368,27045	14,0,2,14,0
34179	632,25438,632	14,2,14
34180	66739,39123,62914	23,23,23
34181	78397,23797,78397	2,2,2
34185	30598	14
34189	61017,29147,69121,9753,7763,36751,55217,15759	23,23,23,23,23,23,23,23
34190	66398	14
40419	39343	2
34194	6742	2
71235	66058,8788	2,14
34196	34506,16750	23,23
34197	78052	2
34198	67850	2
34199	68980,70621,68980	2,14,2
34200	78283	14
3321	50084	2
34204	24521	2
34205	11579	2
34206	74816,38583,3635,23732,23130,9584,76357,45132,54791	23,23,23,23,23,23,23,23,23
34207	9888	23
34208	59761	2
34209	73059,40267,56963,73059,40267	2,7,14,2,7
34210	58129	2
34211	72428	2
34214	72378,58610,72378	2,14,2
34217	16900,62201,30755,36261,2181,1063	23,23,23,23,23,23
34218	22194,43903,46669,7427,67373,48568	23,23,23,23,23,23
34221	5881,67515,17027,19231,1934,60615,72475,28020,64168,69212	23,23,23,23,23,23,23,23,23,23
34222	47509	14
34223	24888	2
34227	61805,68855,61805	2,14,2
34228	54380	14
34229	4184,15987,8005,23786	23,23,23,23
34230	36330	2
34231	65078	2
34232	33543	2
34234	29032,18354,29032	14,2,14
60319	19280	2
34237	73150	2
34239	47384	2
34240	44794	2
5707	25930	2
34244	17978,70603	23,23
34246	42752,43979	2,2
34247	76510,46332	23,23
34249	23815	2
34250	69407	2
71245	23270	2
34256	16074	2
34257	59734	2
34261	1525	14
34262	35001	2
34265	39718	14
34266	73989	2
71247	53065	2
34269	65355	2
34270	42648	2
34272	4676,73256,4676	2,14,2
34274	17354,19958	1,1
34275	77380	2
34276	62109,74440,26651,62109,74440	0,14,2,0,14
34277	18342,33113	2,2
34278	73875	2
34280	10101	2
34281	61779	2
34282	28208	2
34284	49682	2
34285	52833	2
34288	24879	2
34290	67388	2
34294	77141	14
34298	73551	2
49407	26446	2
34300	41137	2
1142	20948	2
34302	36642	2
34303	29995	2
34304	17975	2
34305	44969	2
34308	12840	23
34309	67808,74891,67808	2,14,2
71255	45076,24316,45076	2,14,2
5507	1468,65245,58420,61146	23,23,23,23
34318	54033,2247	14,7
34319	27221	2
34321	78001,75984	0,2
10433	74788	2
34324	54840,71897,31982,40371,48131,78257,15954,77974	23,23,23,23,23,23,23,23
67346	8050	14
34328	76580	2
1143	16782	2
34332	45377	14
5722	10504,77428,17104,34744,19840,5182	23,23,23,23,23,23
34334	47426	14
7690	34634	2
4593	54271	14
34341	43812	2
34343	51402	2
72058	73211	2
34345	29356,15186,29356	2,14,2
34346	54033	14
34348	29794	2
34349	28350	23
34351	57393,46501,12989	23,23,23
34354	50806	2
34355	33874	2
34357	66408	14
34358	20032,7329,15541	23,23,23
34359	4335	2
34362	67388	2
34364	34152	2
34366	44309,8815,44309	14,2,14
34368	11977	2
34374	41927	23
34375	70174,78341,70174	0,2,0
34376	75684,31428	14,7
34377	55087	2
34378	24316	14
34379	45395	2
34380	60037	2
34381	50522	2
34383	146	2
34386	7965,45821,7965	2,14,2
34389	53211,53504,40267,53211,53504	2,14,7,2,14
34390	39481	2
34391	44358	2
34392	36761	14
34394	38536,9592,64682	23,23,23
34397	52951	14
34398	70685	2
34399	36371	2
34402	55277,27447,55277	2,14,2
34407	41318	2
34409	65537,17277,65537	2,14,2
34410	24707,57826,38165,13233,8079	23,23,23,23,23
34412	48024	7
34413	7935	2
34415	44652,67625,44652	14,2,14
71272	9758	2
34421	58026	2
34424	60218	2
34428	5508	2
34430	16782	2
34431	48024,11666	7,14
34434	54033,15572,54033	14,2,14
34435	11503,39549,11503	14,2,14
34437	77784	2
34438	52786	2
34439	60636	2
5740	15087	2
34444	5784	2
34445	46805	2
66997	68953	2
5741	6726	2
34452	48024,77505,48024	7,2,7
5742	14992,35304,59570,58011	23,23,23,23
34457	51102	2
5743	51488	2
79043	27560,53440	7,14
34465	10037,49377,20938,38809	23,23,23,23
34466	25653	2
34468	67843	23
34469	47064	2
34470	23329,35188,13074	23,23,23
71281	36697	2
34476	5981,74862,24316,5981,74862	2,7,14,2,7
5746	11689	2
34478	29314,27510,29314	2,14,2
9877	64817	2
34481	27560,3625,33760,27560,3625	7,14,2,7,14
34482	3621,21034,74910	23,23,23
34484	53785	2
34485	11566	2
34487	67756,45180,67756	14,2,14
34488	64636	2
5748	29261	2
34491	54962	2
34493	7047,39200,7047	2,14,2
34494	40233	2
34496	71946,17461,71946	2,14,2
34499	29671	14
34502	69325	2
34504	45751	2
34505	57901,35927,71843,4475,74911,53595,10848,57938,70959	23,23,23,23,23,23,23,23,23
10957	77049	2
71287	26446,63662,26446	2,14,2
34509	74650,36208,56371,15906,4713	23,23,23,23,23
34510	32463,15186,32463	2,14,2
34511	24026,18678,24026	14,2,14
34512	66059,24119	1,1
34513	12337	2
75235	23109	2
34516	37087	2
34517	25438,70956,34553,25438,70956	2,14,0,2,14
34519	49955	2
34520	138,39003,38030	23,23,23
24771	66367	2
60367	76953	2
34524	30302	2
27600	15669	2
34530	59657	2
34532	22955,63335,22955	14,2,14
34533	39474	2
34535	77165	2
34536	15780,66497,37246	1,1,1
34538	17461	14
49447	13318	2
34540	20289,70196,20289	2,14,2
34541	4443	2
34542	56705	2
34543	62439,5565	2,2
55213	17122	2
34546	35686	14
34548	34271,32802,34271	14,2,14
34549	59715	14
34550	54734,44079	23,23
34551	9769	2
34552	58467,69003,58467	14,2,14
34553	19326,16134,61698,53056,18909,25438,36769,41933,72075,77583	1,1,1,1,1,12,1,1,1,1
34554	29707	2
34555	39718	14
34557	69310	14
34558	55145,9380,55145	14,2,14
34559	73854,50127,49912	23,23,23
34565	48663,59149,48663	14,2,14
34566	34876	2
5761	18083,45689,18083	2,14,2
34569	21965	2
34571	53850,73030,34587	23,23,23
34574	40267,3617,27560,24143,40267,3617,27560	7,14,7,2,7,14,7
34575	73211	2
34576	46396	2
7698	60295	2
34579	53450	2
34580	51841	2
34581	45450	14
34583	41188	14
34584	49831,78427,49831	2,14,2
71300	71205	23
5516	5278	2
34587	34571	2
34589	19565,3267,19565	14,2,14
34590	57847,73773,31588,45966,7204,40328,30816	23,23,23,23,23,23,23
34591	6122,10197,3567,6122,10197	2,2,14,2,2
34595	55092	2
34597	5843,42506	23,23
34600	69686	2
7902	18534	2
34603	21575,36516,21575	2,14,2
34605	9671,30271	0,14
34606	53709,59401,56124,35758,47856,4688	23,23,23,23,23,23
34608	63712	2
34613	27646,36465,27646	14,2,14
34618	21942,43484,71803,78237,17772,63669,37308,11740,70534	23,23,23,23,23,23,23,23,23
34619	77671	2
71306	65452	14
34628	60892	2
34629	74766	2
34632	7579	2
34633	5814,47509	0,14
34635	70424	2
2104	73804	2
34638	26114,23359,37742,77739	23,23,23,23
34639	65024	2
34644	67291	2
25777	20851,45961	2,2
34647	31349	14
34650	63944,43304,25364,70642	23,23,23,23
71311	36324	2
34653	65973	2
34654	35169,12373	23,23
34656	8061,20355	23,23
34657	7756,45397,68221,28257	23,23,23,23
34658	55438	2
34659	23205	14
34660	3681	2
34662	10807	2
71313	10197	2
34664	75886,29639,22404,7863,34125,12689,35111,27252	23,23,23,23,23,23,23,23
34665	70621,950,70621	14,2,14
34666	31496,9573	23,23
34670	48024,6678,47639,48024,6678	7,14,2,7,14
34671	59105,55145,2965,59105,55145	2,14,0,2,14
66571	8509,20566	2,14
34675	54033,1279,54033	14,2,14
34676	37884,69597,585,1620,62036,47233	23,23,23,23,23,23
34680	10403	2
49471	29369,48024	14,7
3337	28663	2
34685	16029	2
34686	33609,8081,47146,56443,2402,13076	23,23,23,23,23,23
34688	42182	2
34690	32880,68727	0,14
34691	40070	2
34692	53598	14
34693	11060	2
34694	37392	2
34696	19565,65076,19565	14,2,14
34697	21848,2740	23,23
34698	72651,18895,72651	14,2,14
71319	76734	2
34700	13040	2
34701	747,40978	23,23
64441	17646	2
34706	70006	2
34709	69003	2
34710	8751,49036,8751	14,2,14
71321	6399	23
34713	51590	23
34718	48600	2
49477	63947	2
34720	25442	23
34721	44595	2
34723	40288,13142,40288	2,14,2
34725	32394,60886,32394	14,2,14
34728	40166,24476,31047,29346,38143,65027,41607,54951	23,23,23,23,23,23,23,23
34729	7216	2
34730	11829	14
34731	19293	2
34733	58076,7396,45022,60039,58076,7396,45022	1,12,1,1,1,12,1
71325	25855	2
34738	37354	14
34739	12337	2
34741	47721	2
34742	17845	2
34743	33760,52224,27560,33760,52224	2,14,7,2,14
5791	14503	14
34748	78942	2
34750	39229	2
34751	40682	2
34752	52102,19725,52102	7,2,7
34753	51699,76110,65997	23,23,23
34755	72374	2
34757	67714	2
34758	40267,10088,14190,40267,10088	7,2,14,7,2
71329	60524	2
34760	49364	2
34763	54995,27406,54995	14,2,14
34766	18017	1
34767	38444,64384,44477,28143	23,23,23,23
34768	4953,36770,4953	14,2,14
34769	68360,8478,68360	2,14,2
34772	13403,21171,13403	2,2,2
34774	26228,41899,12560,26228,41899	14,2,0,14,2
34775	40267,37575,40267	7,2,7
34776	51551,35224,51551	14,2,14
34778	19652,4328,28842,25590,17733,1430	23,23,23,23,23,23
34779	14503,63652,14503	14,2,14
34782	49208	14
71333	73303,74045,50094,10805,21775,47848,2027,76186,11578	23,23,23,23,23,23,23,23,23
34785	47201	2
34786	46226	2
34787	42243	2
66626	53913,40267	2,7
34789	66564,55607,66564	14,2,14
34790	54217,77823,14147,54217,77823	2,2,14,2,2
34791	24913	2
34792	29913,69725,58622	23,23,23
34793	55668,74440	2,14
34796	64738	14
34797	30325,76959	23,23
34798	25626,56307	14,7
34800	29686	2
5800	57423,58665	23,23
34804	34247	2
34806	13984,18032,16292,1369	23,23,23,23
34807	24063,15186,24063	2,14,2
77538	3190,57022	14,2
34810	59708	23
34811	11125	2
34813	54210,40267,54210	2,7,2
34814	67652,33575,12822,4147,39081,35486,45291,61435,21892,68761	23,23,23,23,23,23,23,11,23,23
34815	57451,7825,57451	2,7,2
34817	47795	2
34818	74558,35815,74558	2,2,2
34819	9403,14503,9403	2,14,2
34822	31884	2
34823	38646	2
34824	19565,70387,19565	14,2,14
34825	25610	2
34826	55668	2
34827	1805,23367	23,23
34830	64190	2
34831	50429	14
62263	9437	2
76475	52804	2
34839	57651,75566,57651	2,14,2
34840	17796	2
34841	41528	14
34843	66192	2
34850	9758	2
34852	11811,51121,54511,2653,16775,14537,49591,10399,1675	23,23,23,23,23,23,23,23,23
34854	7772	2
34857	17235	2
34860	32463	2
34863	51097	2
3343	54412	2
34865	23379,22645,26386	23,23,23
71347	54060	2
34868	12442	14
34869	47708	2
34871	54918	2
5812	9729	14
34875	4004	14
34876	54332,10734,65309,63046,7181,1481,34566,33897	23,23,23,23,23,23,23,23
34879	61696,52297,23699,22497	23,23,23,23
34880	39502	2
34881	1759,44096,73402	23,23,23
34882	49803,62365,56395,2589,39509	23,23,23,23,23
34883	15793	23
34888	24316,56601	14,2
34889	8092	2
34895	28206	14
34896	75809	2
34897	54846,39718,54846	2,14,2
34898	39895	2
34902	42883,25193	2,7
71353	70588	2
34904	77143,67914,77143	2,14,2
34905	68141,69310,68141	2,14,2
38586	27560	7
34913	4254	2
34915	45745,15186,45745	2,14,2
34916	15662	14
34918	32802	2
34919	11291,27560,34271,11291,27560	2,7,14,2,7
34920	28443	23
34921	30239,40267,19777,30239,40267	14,7,2,14,7
34922	71270,60380,17513,66244,5984,71872,23594	23,23,23,23,23,23,23
34924	32380	2
34925	7116,48087,32032,17627,34446	23,23,23,23,23
34926	77141	14
34927	57897,4563,57897	2,14,2
34929	33113,55970	2,2
34930	22121,48024,22121	2,7,2
34933	77926,32565,77926	14,2,14
34934	70459	14
34935	36659,41348,36659	2,14,2
34936	73129	2
34937	33113	2
34938	11600	2
71359	52915	2
34944	54271	14
34945	74440	14
34947	54060	2
34950	13744	2
34953	60132,48630,4811,20149,34092	23,23,23,23,23
34954	70454	2
34955	37392,48024	2,7
34956	14147,27094,14147	14,2,14
71362	77068,74862	14,7
34959	53475	2
71363	5565,45016,48024	2,14,7
34964	72077,74632,28507,39195,654	23,23,23,23,23
34968	579,47509,579	2,14,2
34969	64081,74859,24989	23,23,23
34970	5695	2
34971	54236,16294	23,23
34972	41188,53678,41188	14,2,14
34974	8478,16067,8478	14,2,14
34975	33847	14
34976	10197,50494,6122,24255,10197,50494,6122	2,14,2,0,2,14,2
34977	8742	2
34979	15141	14
34980	29444	2
34981	60985	2
34982	47063	14
34984	25438	2
34990	79015	2
34992	21824,8478,21824	2,14,2
34993	64736	2
34995	64638	23
34996	27693,70914	23,23
34998	60438	2
34999	27510,21289,27510	14,2,14
35000	69056,18050,27560,69056,18050	14,2,7,14,2
35004	61991,72326	2,14
5834	47467	2
35006	54105	2
12077	6688	2
35015	21483	14
35016	50977	2
35017	55461,75672,35280	23,23,23
77545	69056	14
35025	25949	14
35028	50927,17594,50927	14,2,14
35030	30973,10313,30973	14,2,14
35031	2812,55731,6648	23,23,23
35033	76639	2
35034	65319,73981,70971,56886	23,23,23,23
35037	16782,54674,16782	2,14,2
35038	77659	14
35040	33478	2
35045	49737	14
35047	57426,6944,3735,5940,53059,38660,35049,58423,42606	23,23,23,23,23,23,23,23,23
35050	37143,73989,37143	14,2,14
35051	24622,72424,24622	2,14,2
75739	39407	2
75364	42065	2
35058	7772	2
35059	44390	2
35061	75583,72788,25624,54741,22927,29034	23,23,23,23,23,23
35063	32383,22917,32383	2,14,2
5844	17986	2
35066	13764,77633,13764	14,2,14
35069	73989	2
35073	55145,60275,55145	14,2,14
35076	58778,26501,58778	2,14,2
35080	25849,78882,25849	2,14,2
35081	36797	2
35083	5710,8211,53421,32822,21001,59292	23,23,23,23,23,23
35087	72651,48204,72651	14,2,14
35088	54631	2
71384	43292	2
35090	73379	2
35091	24283	2
35094	42053	2
35097	50437,43177,44434,50437,43177	2,14,0,2,14
35099	12082,51778,57147,12082,51778	2,7,14,2,7
35100	15800	14
35102	69056,1947,69056	14,2,14
35104	32880,12823,32880	0,2,0
35107	74183,31388	23,23
35108	58929,35547	23,23
35111	34664,75435,34664	2,14,2
35112	55221	2
71388	78367	14
35114	37422,35444,37422	2,2,2
35115	48447,24316,48447	2,14,2
35116	67376,23028,74913	23,23,23
75366	8020	2
35118	27560,67186	7,0
35121	77509,14959,77509	2,14,2
35122	48929,4853,16313,51063	23,23,23,23
35123	52314	2
35124	69908,78706,64129,24361,1272,39258,1420,29202	23,23,23,23,23,23,23,23
35125	51654	2
5534	24414	14
35127	8837,16567,77985,28477,49878,57568,74780,69621,75493,35733	23,23,23,23,23,23,23,23,23,23
35128	6118	2
35129	66481	2
35132	25665	2
35134	52276	2
35135	77654	0
35137	36138,63915,24764	23,23,23
35140	890	2
35142	7036	2
35144	77165	2
35145	24316,67847,24316	14,2,14
35146	29870,32356	23,23
27703	18411,38671,67914,18411,38671	2,0,14,2,0
66638	20289	2
5858	45231	2
35151	12853	2
35152	8842	14
22993	66564	14
35156	67296	2
35157	22395	2
35158	38939,12947,21039,7728,70954	23,23,23,23,23
71396	5693	2
35162	57348	2
35163	64001	2
35164	8956,45377,8956	2,14,2
35165	44014	2
35169	34654	2
35174	59785	14
35175	58967	2
35183	32875,66398,42347,51097	2,14,2,2
35184	15186,71411,15186	14,2,14
35186	26462	2
35188	34470	2
35189	27095	2
35191	17945	2
73021	58967	2
35193	67085	2
35194	59590	2
35198	36516	14
35203	60837,40403,60837	14,2,14
35204	6122,18025,10197,6122,18025	2,14,2,2,14
35206	38063,24759,29335	23,23,23
35207	72397	2
35211	34676	2
35212	72857	2
35213	44611,78521,44611	14,2,14
35214	58897,1691,58897	2,14,2
35215	12823,32880,47509,12823,32880	2,0,14,2,0
35216	41348	14
35217	44717,72552,44717	14,2,14
35218	64200,29933,40115	23,23,23
49561	27560,28519	7,2
35224	76827,39043	23,23
35227	9796	2
35228	61145	23
35229	26228,32880	14,0
35232	58368	2
5872	41370	2
35235	62707	2
35237	48434,43628,52734,38747,3845,46766,59893,29448,494	23,23,23,23,23,23,23,23,23
35238	48936,33078,48936	14,2,14
38641	53440	14
35240	11409	2
35242	14623	2
35243	33055,54021,48663,33055,54021	2,0,14,2,0
35244	77290	2
5874	57234,25483,57234	2,14,2
35247	58897	2
35248	69302,58443,69302	2,14,2
35251	63988,32394,63988	2,14,2
35252	72676	2
35253	12386	23
35254	32394,45395,27659,32394,45395	14,2,7,14,2
35256	7516,31845,26571,74862,7516,31845,26571	0,2,14,7,0,2,14
35257	60418	2
35260	14665	2
35262	44663	2
35264	26571,1107	14,0
35265	50661	2
35266	3636	2
35268	22104	2
35273	77654,18720,46246,77654,18720	0,14,2,0,14
38647	6477	2
35276	28256	2
35277	76904	2
35278	14768	2
35279	35963,21243,35963	2,14,2
71416	14706	2
71007	644	2
35283	62451	2
